asin	title	cat	subCat	imgUrl	related	salRank
B00604YSNK	Panasonic Lumix DMC-GX1K 16 MP Micro 4/3 Compact System Camera with 3-Inch LCD Touch Screen and 14-42mm Zoom Lens (Black)	Electronics	Compact System Cameras	http://ecx.images-amazon.com/images/I/41Nu2UZ2bdL._SX300_.jpg	['B002IKLJVE', 'B006FKR1PG', 'B004OZMZKK', 'B00598CUFQ', 'B006ZQI1VS', 'B001ISKNKA', 'B005AIR2TE', 'B0043VE29C', 'B003VNKNF0', 'B005J5TZWK', 'B0057LX9H8', 'B0000BZL1P', 'B002LARVXQ', 'B0068MK32E', 'B0049IOPFK', 'B00009R96B', 'B00004ZCJE', 'B0055N2L22', 'B0058PL9QG', 'B005J5TZVG', 'B004DOUOI2', 'B007248ES2', 'B00843ERMW', 'B009SGB3KS', 'B005TOU804', 'B009DL0LOW', 'B00DJS830Y', 'B0052M1FU0', 'B00489Q1WU', 'B004Q3C98S', 'B0043VE28S', 'B008MD3RNY', 'B003VNKNEQ', 'B000A1SVXC', 'B00004ZCJG', 'B0061GS1OO', 'B007M54E08', 'B0037FLUYU', 'B0054EPPZM', 'B002L72ANK', 'B003G49V70', 'B00B7X1WA6', 'B0000BZL47', 'B00009R6JT', 'B00009R98A', 'B0058PL9R0', 'B0028Y5GKK', 'B007G5NNOW', 'B007M54E1M', 'B0065I3XEG', 'B000H02B6O', 'B008MB71IS', 'B00009KLAD', 'B008XM03YA', 'B0094BAYWA', 'B009EEK828', 'B007V551P6', 'B008BBI6TC', 'B00669O3XY', 'B003VNKNF0', 'B003VNKNF0', 'B00B7ID99I', 'B008CVHLT2', 'B00728ZBA2']	6757
B0061JPXLU	Jawbone BIG JAMBOX Wireless Bluetooth Speaker - White Wave - Retail Packaging	Electronics	Bluetooth Speakers	http://ecx.images-amazon.com/images/I/512bicb6sSL._SY300_.jpg	['B0091DQ8CG', 'B007AH3M38', 'B00CLBWP72', 'B00BQX5ANW', 'B00B0QW8J4', 'B00KR1OULW', 'B008MP21RK', 'B00EPOR4WO', 'B004E10KI8', 'B00DVKOSHM', 'B00AWLB0JM', 'B004E10KGU', 'B004E10KFG', 'B007139EF6', 'B002S53LJ2', 'B00DVKORXC', 'B00GQB1JES', 'B00F3F0EIU', 'B001JTBEXS', 'B001DYJ9ZO', 'B006PEY0BU', 'B00BGA9X9W', 'B000FH9EQO', 'B00BGA9WK2', 'B00A8VJB2O', 'B00A83I8G2', 'B0000Y3CYC', 'B0063UBEVK', 'B00DEMNAUS', 'B0097BEFYA', 'B003983I1S', 'B00GQB1JM0', 'B0091DQ8CG', 'B007AH3M38', 'B0091DQ8CG', 'B004E10KI8', 'B007139EF6', 'B007AH3M38']	2029
B0062CBCGG	Alpatronix AX300 X-tra Strong Wireless Bluetooth 4.0 Portable Rechargeable Mini Capsule Speaker with Built-In Mic / Handsfree Calling / Music Streaming / Enhanced Bass / AUX Input for Wired Connection / Compatible with all iPhones, iPods, iPads, Samsung Galaxy,  Tablets, MP3 Players and other iOS/Android Devices and Smartphones / Perfect for the Beach, Vacation, Outdoors, Travel and as a Car Speakerphone / Audio Playing / Exclusive 1-Year Warranty (Retail Packaging) - Black	Electronics	Computer Speakers	http://ecx.images-amazon.com/images/I/41XcZ63CfGL._SY300_.jpg	['B004HHICKC', 'B007R6HUFI', 'B001TKTHFY', 'B0037N32VG', 'B007R6HUEE', 'B0073FCPSK', 'B004LTEUDO', 'B00H2FK7O0', 'B004HHICKC', 'B007R6HUEE', 'B00FJILVDS', 'B007R6HUDK', 'B007R6HV4S']	11002
B0062K951C	TRENDnet Wireless N 150 Mbps Home Router, TEW-711BR	Electronics	Routers	http://ecx.images-amazon.com/images/I/41q9VVjN7LL._SX300_.jpg	['B00I6NKP62', 'B002PHV6TK', 'B000M2UZBK', 'B008IFXQIW', 'B001CN9K6E', 'B00IGYC29O', 'B0032L85J2', 'B003CFATRE', 'B003BFNYK4', 'B000QD7B6W', 'B000M2TAN4', 'B004D5RFCE', 'B005T3GRNW', 'B004HV0B0W', 'B004XC6GJ0', 'B001FWYGJS', 'B008IFXQIW', 'B001UI4RTG', 'B00AAU54TW']	18668
B00630WKGI	IOGEAR GW3DHDKIT Wireless 3D Digital Kit with Full HD 1080P and 5.1 Channel Digital Audio	Electronics	Streaming Media Players	http://ecx.images-amazon.com/images/I/31uSXW2qwmL._SX300_.jpg	['B00870ZHCQ', 'B0052SCU8U', 'B00474YRE0', 'B004JN55JU', 'B0012S4APK', 'B00A2T6X0K', 'B000R0FG5W', 'B00872TUIQ', 'B00BQWX1P2', 'B0092T3E3A', 'B001GZ9E1O', 'B009CWJRWY', 'B00IQ0SDVY', 'B005L9ZZ32', 'B00B11C6HW', 'B007K7P6GO', 'B005HQ2K0U', 'B001GTT0VO', 'B00909IWUC', 'B00E9IF9RI', 'B000TXNS6G', 'B003AR5SVQ', 'B00J22LGYG', 'B000C1Z0HA', 'B009E6R89C', 'B009DMFOVG', 'B003Z4PPSU', 'B004XXMUCQ', 'B005E2XLNM', 'B0088HP93A', 'B00F144HYA', 'B005FQ29F8', 'B00BQ5RY1G', 'B006FILNV6', 'B00CF4G7JC', 'B005HXFARS', 'B00C5PNW5S', 'B000WYVBR0', 'B003LMN5N8', 'B004Q72PEM', 'B001LL5JDA', 'B007I5JT4S', 'B00B7X2OV2', 'B00BG5M94S', 'B000X1TS54', 'B0041OOFE8', 'B003XM73P2', 'B008ALA2RC', 'B00ICDAAX4', 'B00BCGRX9M', 'B00FX6ST8G', 'B001TIG36C', 'B005H4CDF4', 'B005LJQM3Y', 'B0077V8930', 'B00I94IRIQ', 'B00904JILO', 'B005EORRBW', 'B009Z7KMUM', 'B0061RJSWC', 'B008B7ARRK', 'B00BEJ83MI', 'B00193U3O0', 'B00EUY59Z8', 'B0066DV06I', 'B009LVVTSQ', 'B007NLEF3W', 'B008COJXHC', 'B001OCY3RY', 'B00BQ5RYI4', 'B0002KVQBA', 'B008DW9H56', 'B00BW0XXZ6', 'B000M87F0I', 'B009ZGK6QS', 'B000A0Y8QC', 'B0049S6ZUS', 'B007RH5GZI', 'B009DLX95U', 'B00KLUY4M4', 'B000WL0I1I', 'B004RKEDKW', 'B003EE12EC', 'B000JE7GPY', 'B00AWRUICG', 'B0083I7Y8W', 'B0032FO27M', 'B00BGGDVOO', 'B000A0LFHW', 'B00823170Y', 'B0000BVYT3', 'B000NMFCIA', 'B0043VUHXC', 'B000FI9VU2', 'B009K4J8RS', 'B0031TRZX2', 'B000A0PXFM', 'B001TH7T2U', 'B00E3W1726', 'B00870ZHCQ', 'B0052SCU8U', 'B009E6R89C', 'B005L9ZZ32', 'B00870ZHCQ', 'B0092T3E3A']	593
B0063K4NN6	Zoom 5341 DOCSIS 3.0 Cable Modem 5341J	Electronics	Modems	http://ecx.images-amazon.com/images/I/416YgQ0YOYL._SX300_.jpg	['B006QB1RPY', 'B0049YQVHE', 'B001FWYGJS', 'B00A3YN0Z0', 'B0098QV038', 'B00F0DD0I6', 'B008RV51EE', 'B004HKIB6E', 'B008Q5CTTG', 'B0088CJT4U', 'B00IJYGICI', 'B00HU7C7Q6', 'B00IKMJA3S', 'B002RYYZZS', 'B003L1AG72', 'B0012DRL4C', 'B008I647MA', 'B002YLAUU8', 'B007YV0UQW', 'B008ALA2RC', 'B008ABOJKS', 'B001UI4RTG', 'B000BTL0OA', 'B00FK1E46U', 'B00CP6ZRLO', 'B00G9BN9KW', 'B00BUSDVBQ', 'B0087NZ31S', 'B008IFXQIW', 'B00EEOSZK0', 'B007TMYTK4', 'B00BGGDVOO', 'B00HFYGQHU', 'B004T9RR6I', 'B00FB45SI4', 'B00DIFIO8E', 'B00I4XMEYA', 'B00DR0PDNE', 'B000F9LRXA', 'B007KZQMO6', 'B0013V58HU', 'B00AJHDZSI', 'B00AWRUIY4', 'B00IKMJWY0', 'B003L9K9HQ', 'B00DB9WCR6', 'B003P7YVTQ', 'B000J2EN4S', 'B000IKK0OI', 'B00FCLG65U', 'B008I647YS', 'B0024R4B5C', 'B003FVJYF8', 'B00007L6C1', 'B000A6ASSS', 'B008HO9DK4', 'B004K8RF10', 'B00DIFIM36', 'B006QB1RPY', 'B004XC6GJ0', 'B00AJHDZSI', 'B001FWYGJS', 'B00HC0ZDOE']	136
B0064YWOQY	Anker&reg; New Laptop Battery for Apple A1175 A1211 A1226 A1260 A1150 MacBook Pro 15&quot;, Aluminum Body as Original (Not Plastic) - 18 Months Warranty [Li-Polymer 6-cell 5600mAh]	Electronics	Batteries	http://ecx.images-amazon.com/images/I/41qU5hwFyxL._SY300_.jpg	['B004L6MLPQ', 'B000PMGZDO', 'B0075ZZUQ2', 'B00GZ1TZEK', 'B0065ANRXQ', 'B00D780NNQ', 'B00FMQ6N1M', 'B0051MVZGK', 'B0049MV5OK', 'B00D77FL7K', 'B00JUEOAYY', 'B006ZGCH18', 'B00KLR4F44', 'B00E3W1726', 'B00EEEES0Q', 'B0097LG9U8', 'B001AMHWP8', 'B00IKC14OG', 'B00BQ8RM1A', 'B00505EZYW', 'B00B99JUBQ', 'B008LTBJFM', 'B000OOYECC', 'B005DLDTAE', 'B001M5TW7Y', 'B00KFAGCUM', 'B00C9TECFO', 'B00H09BOXQ', 'B00E3W19MO', 'B00FCLG65U', 'B00A1ZTZNM', 'B001TH7T2U', 'B0045ASBLG', 'B00FJRS6FU', 'B00E3W16OU', 'B00E83X9P8', 'B00K5NLS62', 'B008ALA2RC', 'B00B3Y4U4E', 'B0019804U8', 'B004L6MLPQ', 'B00DKTVM3M', 'B0037BYQTU', 'B001LYX3MQ', 'B004HBRQD2']	586
B0067S8IZ8	Crazy Cart 48-LED CCTV Ir Infrared Night Vision Illuminator	Electronics	Binoculars & Scopes	http://ecx.images-amazon.com/images/I/51dC7AkePQL._SY300_.jpg	['B002O9QM5C', 'B002IULZCC', 'B0050H9A18', 'B001P2E4U4', 'B008GTAPSO', 'B0056XFS5S', 'B00452YFZU', 'B004EAMFDC', 'B00F9T09US', 'B00EV6ABFS', 'B00FGLT0C2', 'B000VRL632', 'B003ZX1M88', 'B005XU7OL0', 'B00G76YEU8', 'B00BMVRNHE', 'B008RL0KS6', 'B004REA7MG', 'B000BEZVEA', 'B001UZHCAA', 'B00826YIP2', 'B007E5MK6G', 'B004EAHJAG', 'B00417WE2K', 'B0058RLD9C', 'B008JTOK7I', 'B005C2KA88', 'B00GR4M7GI', 'B00B1JLN28', 'B007ZLN00E', 'B007PQ0V6A', 'B003SX0RMW', 'B000QBPUKS', 'B0053V5Z9W', 'B004F9LF7E', 'B000P8X65S', 'B00FTFYH0U', 'B000P910OG', 'B002WM8ZV0', 'B00K3ZOZTY', 'B00C7JVS2Q', 'B008AGUI8K', 'B00FTH6WNS', 'B003MHUN7S', 'B004XQVJUW', 'B00280KIJ8', 'B002IULV8U', 'B008TM21YE', 'B00GC585IQ', 'B00553UG92', 'B000P8Z3MM', 'B00FGLSZZU', 'B00FTGAJW4', 'B0017KZ8Y0', 'B00FV5ECPI', 'B006NTNGN0', 'B00EDRMWVG', 'B00D36MC0E', 'B005CMP434', 'B00DZLSRJC', 'B00G6G5DJ0', 'B006ZP8UOW', 'B003SX0RMM', 'B007TPS9PC', 'B005AW2YM0', 'B008QUUEYS', 'B000S7AQF4', 'B00C7JWJRY', 'B005JX3WVC', 'B003YUEF0E', 'B001IB0X8Y', 'B003T91K94', 'B00A0JMY8C', 'B00CUKHN0S', 'B000WXD6JC', 'B00GA7TX4Q', 'B008P6VTL0', 'B000G5S4JI', 'B008P8FE6Y', 'B00876QOOU', 'B00CCUYSPY', 'B005FE6UQE', 'B00CDT7KPO', 'B000X1SE90', 'B00CHEVM1I', 'B005AXDVUS', 'B009SQQF9C', 'B00FTGRMKQ', 'B002GQ0R0Y', 'B000TBG8BU', 'B002IS47D8', 'B004BR3U78', 'B00AO9MPAK', 'B0089GC0YQ', 'B006ZMNW9S', 'B002O9QM5C', 'B001P2E4U4', 'B00EV6ABFS', 'B001P2E4U4', 'B002O9QM5C', 'B008GTAPSO']	387
B0067TQQI8	Anker&reg; Astro2 8400mAh External Battery Pack Portable Power Bank Charger with built-in Flashlight for Smart phones, Android phones, PSP, GoPro; iPad mini, iPhone 5 (Lightning Cable not Provided); iPhone 4S; Samsung Galaxy S4, S3, S2, Galaxy Series Smartphones; HTC One X / V / S, Sensation, EVO; Nokia Lumia 920 N9; Motorola Razr; Blackberry Z10; Sony Xperia Z [2 USB Output 5V 1A / 2A, Faster Charging]	Electronics	External Battery Packs	http://ecx.images-amazon.com/images/I/31AgAZNGU6L._SY300_.jpg	['B005K7192G', 'B0067UPRQ4', 'B0091SD3CE', 'B009USAJCC', 'B00BQ5KHJW', 'B00B8M4IMK', 'B005CKZNSM', 'B00DMWV3EU', 'B009SYZ8OC', 'B0073F92OK', 'B00CL5A4KI', 'B003YKX6WM', 'B0073FE1F0', 'B005NGKR54', 'B00B8L36A6', 'B0091XIUKY', 'B005NF5NTK', 'B00EF1OGOG', 'B005X1Y7I2', 'B009RXU59C', 'B009QZH7BU', 'B00GTGETFG', 'B00B5RGAWY', 'B00CTK762E', 'B0097BEFYA', 'B00CEZBKTO', 'B00D5T3QK4', 'B004GF8TIK', 'B008DVMRXG', 'B003ES5ZSW', 'B00CEZJT2E', 'B00CTK6SLE', 'B009QZH6JS', 'B00D5VAYRU', 'B00B7FOQCK', 'B008AGA6PK', 'B00AAIPT76', 'B005K7192G', 'B009USAJCC', 'B00BQ5KHJW', 'B005NGKR54']	82641
B00685ZCZY	Asus Transformer Prime TF201 Mobile Docking - Champagne (TF201-DOCK-CG)	Electronics	Docking Stations	http://ecx.images-amazon.com/images/I/51ZdIOgqTsL._SY300_.jpg	['B0067PLNRQ', 'B008F4NL0O', 'B0072XQILS', 'B0067PLOW0', 'B0062OKDIC', 'B008F4NL8G', 'B0067PLM5E', 'B006QFZ2QA', 'B006TOPR72', 'B006ULQPTI', 'B008F4NL04', 'B00GQM36AM', 'B006C64C6E', 'B00FZ3TGFC', 'B006GM57MC', 'B008F4NL18', 'B008EOK08Q', 'B00AHC5RRC', 'B007K94I2U', 'B005PAINXQ', 'B006QG47YW', 'B007CAZOIE', 'B004ZMICYA', 'B006NVLDKG', 'B00CFIDQZG', 'B004M5OYRY', 'B004U78628', 'B008D1RMGI', 'B007LI2QJW', 'B008TO3PSS', 'B008G2GBN4', 'B007GJR7GS', 'B008FH1R0W', 'B007QUHFGY', 'B007LI1UOE', 'B007CAZWC2', 'B0079O2C60', 'B007WTAJTO', 'B003UH0Z9Q', 'B0072XQI2W', 'B0074QX2BW', 'B008O2DT5E', 'B007IFAP6Y', 'B008J76TE2', 'B005ORQ350', 'B0087OXSZ0', 'B0083P3VFA', 'B008MPE58S', 'B0087OXSXM', 'B00GQM1WYY', 'B008M73GOA', 'B0093G5I9K', 'B004M5KYGY', 'B009HK30V0', 'B007XZM6VG', 'B007Q4WMSG', 'B007KFXIDE', 'B004G60AD6', 'B006GM571S', 'B008FH1R0W', 'B008F4NL04', 'B0067PLM5E', 'B008G2GBN4']	33661
B0068ALV8Q	Linksys Maximum Performance Dual-Band N900 Router (E4200 v2)	Electronics	Routers	http://ecx.images-amazon.com/images/I/31tq9QisaPL._SX300_.jpg	['B004K1EZDS', 'B007ZLGXA8', 'B008I647YS', 'B007IL7AKM', 'B004TLIVBG', 'B0077BB3VA', 'B005FDXMJS', 'B007IMPMW4', 'B004XC6GJ0', 'B006CQR7CK', 'B00AJHDZSI', 'B00BK0YRZS', 'B00723KZTY', 'B008I648B0', 'B008I64BIK', 'B00006RVPW', 'B000ANF8FE', 'B00EXK14S0', 'B0083J8DZE', 'B00EZSUVHK', 'B006QB1RPY', 'B007IL7AKM', 'B00HU7C7Q6', 'B004K1EZDS']	2690
B00695LU5O	Linksys E1500 WiFi Wireless Router N300 SpeedBoost 802.11n - Certified Refurbished	Electronics	Routers	http://ecx.images-amazon.com/images/I/31cGyMtS0JL._SY300_.jpg	['B005S0BYQ6', 'B009RRZ36I', 'B00HU7C7Q6', 'B00AAU54TW', 'B00IKMJ9B6', 'B006C2DV5G', 'B0077BB3VA', 'B004XC6GJ0', 'B004T9RR0E', 'B006CQR7CK', 'B00AZBR296', 'B007OAHDTU', 'B00HX2KK9E', 'B00EXK14S0', 'B009WC6RRC', 'B00461G3MS', 'B007TCCVOA', 'B00C0WZ9FW', 'B005CT56R6', 'B0088PUEPK', 'B007IL72CI', 'B00007FHDP', 'B002WWHO0I', 'B005T3GRNW', 'B00DR0PDNE', 'B00C9TECUO', 'B004XXMUCQ', 'B001985SWW', 'B0083P4SIE', 'B006UK3K06', 'B000JV9LUK', 'B008982LD4', 'B00C9TECFO', 'B002M3SHXA', 'B002YIG9AQ', 'B00723PZ2G', 'B00CRLB9WS', 'B00CXTK90W', 'B006IJHK96', 'B007IL764W', 'B008YAHW6I', 'B000R9AAJA', 'B007IL7AKM', 'B001QUA6RA', 'B00200K1TS', 'B00D78QCYK', 'B00870ZHCQ', 'B008IFXQFU', 'B000VL440U', 'B000FNFSPY', 'B00B3HX5Y2', 'B004T9RR4A', 'B003SX0ORA', 'B002V41X2M', 'B00A1ZTZNM', 'B003Y24DEU', 'B00IKMJ9B6', 'B00AAU54TW', 'B005S0BYQ6', 'B004T9RR6I', 'B001FWYGJS']	747
B00698ZUHK	Samsung 16GB Class 10 MicroSDHC High Speed Memory Card with Komputerbay SD adaptor UHS 1 Read Speed 90MB/s and Write Speed 25MB/s	Electronics	Micro SD Cards	http://ecx.images-amazon.com/images/I/511UsIkpyFL._SX300_.jpg	['B00768ZS4W', 'B00722JCMQ', 'B009QZH7D8', 'B00E1XI6N0', 'B0036V9AGU', 'B00B7ID97A', 'B00BQ5UWXI', 'B004TA0AUW', 'B00CES44EO', 'B009SZ2EWA', 'B00BW6KCW2', 'B00200K1TS', 'B00CM50RZE', 'B00DP6OTTY', 'B00DFDZLGW', 'B00E5XDZFU', 'B0053H73JQ', 'B00IVPU786', 'B0029631VI', 'B009D79VH4', 'B009QZH7BU', 'B000BRA6OW', 'B00ICR1UB6', 'B009SQQF9C', 'B0046TJG1U', 'B00BW6KCTU', 'B00FTDHUVA', 'B003VNKNEQ', 'B00DR0PDNE', 'B00768ZS4W', 'B009QZH7D8', 'B009QZH7D8', 'B00E1XI6N0', 'B00BW6KCW2', 'B009QZH7BU']	29994
B006GDTTM0	NETGEAR DOCSIS 3.0 - High Speed Cable Modem (CMD31T)	Electronics	Modems	http://ecx.images-amazon.com/images/I/312TLE6mKQL._SY300_.jpg	['B00F0DD0I6', 'B008HO9DK4', 'B001UI4RTG', 'B001AZP8EW', 'B008I64NZQ', 'B008I64BWQ', 'B0083J8ELW', 'B00IKMJA3S', 'B0085WN7YQ', 'B008I648B0', 'B0041LYY6K', 'B002RYYZZS', 'B0081H8TRA', 'B00KWHMR6G', 'B00HQ883QW', 'B008I647AM', 'B0083J8DZE', 'B00HHRP11C', 'B001FWYGJS', 'B00EM5UFP4', 'B00IDXB1W2', 'B007IL6OR2', 'B008HO9DIG', 'B00JC9J2NQ', 'B007YV0UQW', 'B00006RVPW', 'B008ALA2RC', 'B0049YQVHE', 'B00EEOSZK0', 'B002HWRJY4', 'B00A121WN6', 'B00B0CQCCC', 'B005FOJ8C2', 'B0040IUI46', 'B00BGGDVOO', 'B00I94ISS0', 'B000CCINKK', 'B00F0DD0I6', 'B004XC6GJ0', 'B00AJHDZSI', 'B00IF0JAIU', 'B00IF0JAYE']	130
B006K5505E	Sony HDRPJ260V High Definition Handycam 8.9 MP Camcorder with 30x Optical Zoom, 16 GB Embedded Memory and Built-in Projector (2012 Model)	Electronics	Camcorders	http://ecx.images-amazon.com/images/I/41c9opVtUyL._SX300_.jpg	['B0073IMQYK', 'B0012GE5DE', 'B00771DMZ0', 'B0087HSDG6', 'B00336G7GE', 'B003VNKNF0', 'B004LQ1BWK', 'B00336G7MI', 'B00CV9MJFW', 'B00CV9MK4W', 'B004XIB9T6', 'B00CV9M402', 'B00336G7HI', 'B00B7ID9CU', 'B00CV9MJU2', 'B00B7ID99I', 'B006P2SZ6S', 'B00CV9M4L6', 'B0039BPG1K', 'B0077BXDX6', 'B00336G7FA', 'B003479I68', 'B004LQ1C06', 'B004LQ1BYS', 'B0049WDMBO', 'B0077197RM', 'B00A2VD6YY', 'B008NC3SBK', 'B0073IXWR0', 'B002GYPS3M', 'B00A6TRDPU', 'B005ERKVFS', 'B000EFIJTA', 'B006OAKM9E', 'B004ANHCFO', 'B0028UDY0I', 'B003P3Q0DU', 'B004J1G2MQ', 'B0058MJX4O', 'B0073IXX10', 'B0077CRX0O', 'B005KP473Q', 'B002DUCRXS', 'B003G2I72W', 'B00HX40Q3C', 'B00CV9M5CY', 'B0042CETX6', 'B007YD1JX8', 'B000V7AF8E', 'B00A3EDOT2', 'B002ONSZPI', 'B004TJ6JH6', 'B001PKUUEK', 'B00966J1WC', 'B00EH5UQDA', 'B0051M6IPI', 'B007JRB0RE', 'B008CVHLT2', 'B000VZS2EU', 'B003VNKNF0', 'B00HNJWWL6', 'B00HNJWWL6', 'B00B7ID99I', 'B00HNJWVKI']	3104
B006K551HQ	Sony HDR-CX190 High Definition Handycam 5.3 MP Camcorder(2012 Model)	Electronics	Camcorders	http://ecx.images-amazon.com/images/I/41Ts1pTzFZL._SX300_.jpg	['B0073IXX10', 'B0074TEZPQ', 'B008NC3SBK', 'B003VNKNF0', 'B00A2V72WQ', 'B0077197RM', 'B0012GE5DE', 'B004LQ1BWK', 'B00B7ID99I', 'B0087HSDG6', 'B00CV9LG06', 'B00CV9M0SS', 'B004XIB9T6', 'B00CV9MHG8', 'B005VF15HG', 'B003CZ0RVW', 'B006ZMT8IC', 'B002I03UQG', 'B00B7ID9CU', 'B0077BXDX6', 'B003JU6P1Q', 'B0039BPG1K', 'B001PKUUEK', 'B004ZGN6MY', 'B0083Z4RL2', 'B00ADVYQVK', 'B0073J1UE6', 'B003P3MCXW', 'B003G2I8LM', 'B00771PE8I', 'B00BENH4L0', 'B003479I68', 'B004ANHCFO', 'B0076PD9UA', 'B003VNKNEQ', 'B003P9VN86', 'B00336G7GE', 'B00CTRXVBW', 'B006ZMRM2G', 'B0049WDMBO', 'B002ONSZPI', 'B00A3V9OYY', 'B0042UBPRG', 'B00AR95H0W', 'B00336G7FA', '0471782785', 'B002SQIE7K', 'B0076PE4VS', 'B002HZW6WQ', 'B007JRB0RE', 'B00AR95H4S', 'B004ZGLM5W', 'B00336G7HI', 'B00CBSL30K', 'B0039BPG1A', 'B000EFIJTA', 'B000V7AF8E', 'B006P2SZ6S', 'B0051M6IPI', 'B00B7ID97A', 'B0028UDY0I', 'B0037T6O2Y', 'B00CV9LGUQ', 'B005KP473Q', 'B008MIMIY8', 'B0077BMOAO', 'B00B5HE1SY', 'B00104XCVO', 'B007QOX5AK', 'B000ZD0CV4', 'B00966J1WC', 'B00746W3HG', 'B00D02AGU4', 'B007M54E1M', 'B003VNKNF0', 'B003VNKNF0', 'B00B7ID99I', 'B00AR95H7U', 'B00HNJWWK2', 'B00HNJWWK2']	639
B006K551TO	Sony Cyber-shot DSC-HX200V 18.2 MP Exmor R CMOS Digital Camera with 30x Optical Zoom and 3.0-inch LCD (Black) (2012 Model)	Electronics	Point & Shoot Digital Cameras	http://ecx.images-amazon.com/images/I/51moqVCDT9L._SX300_.jpg	['B007HRTZVO', 'B004LQ1NSM', 'B00564GFFE', 'B0039BPG1A', 'B00564BZHW', 'B007938DKA', 'B007GB9H82', 'B007GB9476', 'B007K949LU', 'B003VNKNF0', 'B004P5Y1OW', 'B00792JI2I', 'B007QOX5AU', 'B00CA9919A', 'B007QOX5AK', 'B0078ZAE06', 'B00336G7MI', 'B000ME8R22', 'B009L4DP26', 'B007MPAPLK', 'B00BP45UDW', 'B005FDWE4C', 'B00B7ID99I', 'B004J1G2MQ', 'B00BIK06JG', 'B003VNKNEQ', 'B006FP9RS0', 'B007OWTSFA', 'B009P7YF2I', 'B001NEJXCS', 'B004LQ1BYS', 'B0049W8M3C', 'B00BEHRQB4', 'B004H8FND0', 'B006OAKM9E', 'B009532J2U', 'B0056AQRKG', 'B003U3H8HC', 'B00CV9MJFW', 'B00BQ9FZJK', 'B00AAI3V4O', 'B00CV9MITY', 'B007M4XQSK', 'B0012GE5DE', 'B007937XJM', 'B00B7ID97A', 'B004LQ1BXE', 'B0082RT126', 'B005GA960E', 'B004K7HDSG', 'B0053WIWX2', 'B002ECZ89U', 'B00B7ID9CU', 'B007FITIM6', 'B00CV9MIEE', 'B000EFIJTA', 'B003EEPSDS', 'B008QPBQCM', 'B008QN2UAQ', 'B007HS03VE', 'B0070WU51U', 'B007XGKPMC', 'B009L4DPG2', 'B00CHT6CRC', 'B004Q3C98S', 'B006K5507M', 'B004XIB9T6', 'B00336G7HI', 'B007JRB0RE', 'B00908BMVE', 'B0073HSH8U', 'B007M54E1M', 'B003VNKNEG', 'B00166EUI0', 'B000RJNSL2', 'B007P4VOWC', 'B007M4XML6', 'B007M54E08', 'B003VNKNF0', 'B00B7ID99I', 'B00BEHRQB4', 'B0039BPG1A']	1276
B006K551WQ	Sony Cyber-shot DSC-HX20V 18.2 MP Exmor R CMOS Digital Camera with 20x Optical Zoom and 3.0-inch LCD (Black) (2012 Model)	Electronics	Point & Shoot Digital Cameras	http://ecx.images-amazon.com/images/I/41232SLY2hL._SX300_.jpg	['B007PCP5II', 'B0049XR5MK', 'B00336EHAM', 'B00170MYIS', 'B007HRCJQW', 'B007P5GN9U', 'B007GB8VN4', 'B004NSYYFM', 'B007QOX5AU', 'B003VNKNF0', 'B007P5NHEE', 'B0037T6O6A', 'B009532PVA', 'B0036BEU8S', 'B00308WFVQ', 'B004P65UC8', 'B000BOLHH0', 'B007QOX5AK', 'B000MDZKUU', 'B00FYN4MLQ', 'B006TK19I2', 'B00B7ID99I', 'B007NZNG42', 'B005DITH8U', 'B00CV9MIEE', 'B00336EH8Y', 'B001XWWBE2', 'B000MDY7K4', 'B00CDIK48U', 'B0041PO3OY', 'B008O7TPYI', 'B003VNKNEQ', 'B009OZVIS0', 'B004XIB9T6', 'B003F7DWH8', 'B00336EHBQ', 'B007M54E1M', 'B0072DKWQ0', 'B008SFPMRK', 'B004WPBQES', 'B004Q3C98S', 'B007Y4NWQE', 'B004LQ1NSM', 'B00B7ID9CU', 'B004Y4ZKZS', 'B008X9L54K', 'B000XO2S9Y', 'B007M54E08', 'B007HRJ0Y6', 'B006K552CU', 'B00B7ID97A', 'B00CV9MITY', 'B008GM0QUS', 'B003AV3MF6', 'B003VNKNF0', 'B00CDIK48U', 'B00CDIK48U', 'B00B7ID99I', 'B008SFPMRK', 'B00728ZBA2']	2394
B006K553LU	Sony Cyber-shot DSC-WX150 18.2 MP Exmor R CMOS Digital Camera with 10x Optical Zoom and 3.0-inch LCD (Silver) (2012 Model)	Electronics	Point & Shoot Digital Cameras	http://ecx.images-amazon.com/images/I/51R0xTc62oL._SY300_.jpg	['B0049VGHOO', 'B000MDZKUU', 'B00091S0WA', 'B007GB9IYA', 'B00859R6VY', 'B003VNKNF0', 'B00279UK3E', 'B007JKM5P2', 'B001U8V87U', 'B0035FVHJ0', 'B003VNKNEQ', 'B007BT2H2M', 'B008WEMEU0', 'B0037T6O6A', 'B007GB92YG', 'B008QPBXAM', 'B007QOX5AU', 'B005C5G86S', 'B007P7FN76', 'B00336EHC0', 'B007QOX5AK', 'B007P5MDI0', 'B005N1WW16', 'B007CE4I64', 'B008GFMUUY', 'B0037T6O1U', 'B003VNKNF0', 'B003VNKNF0', 'B00B7ID99I', 'B003VNKNEQ', 'B00AQDGAPK', 'B00AQDGAPK']	3326
